model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,banyans and ferns,12,0.5, ,banyans and ferns,-24.125,-25.515625,1.390625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barns and marbles,18,0.5, ,barns and marbles,-15.21875,-21.5625,6.34375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barons and fishermen,4,0.5, ,barons and fishermen,-15.7421875,-22.671875,6.9296875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barons and paupers,12,0.5, ,barons and paupers,-13.640625,-21.921875,8.28125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barons and weavers,4,0.5, ,barons and weavers,-15.671875,-21.0,5.328125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bassoons and kazoos,16,0.5, ,bassoons and kazoos,-19.359375,-27.6875,8.328125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,battleaxes and penknives,250,0.5, ,battleaxes and penknives,-27.34375,-33.21875,5.875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,battlements and cobwebs,32,0.5, ,battlements and cobwebs,-20.75,-27.953125,7.203125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and buttons,34,0.5, ,bears and buttons,-11.78125,-10.109375,-1.671875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and kettles,10,0.5, ,bears and kettles,-15.5546875,-19.34375,3.7890625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and ribbons,16,0.5, ,bears and ribbons,-11.3984375,-14.5390625,3.140625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and seeds,2472,0.5, ,bears and seeds,-8.90625,-10.40625,1.5
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and teacups,276,0.5, ,bears and teacups,-11.203125,-15.2890625,4.0859375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beautiful and stinky,206,0.5, ,beautiful and stinky,-14.4921875,-19.8125,5.3203125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and hills,8,0.5, ,beetles and hills,-21.9375,-9.1875,-12.75
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and mammoths,510,0.5, ,beetles and mammoths,-24.828125,-18.28125,-6.546875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and mastodons,6,0.5, ,beetles and mastodons,-38.15625,-25.546875,-12.609375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and moons,36,0.5, ,beetles and moons,-20.203125,-14.9609375,-5.2421875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beggars and captains,3694,0.5, ,beggars and captains,-16.859375,-10.5078125,-6.3515625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beggars and dukes,260,0.5, ,beggars and dukes,-17.765625,-16.046875,-1.71875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bicycles and robots,138,0.5, ,bicycles and robots,-18.328125,-17.671875,-0.65625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,birdhouses and cathedrals,364,0.5, ,birdhouses and cathedrals,-18.46875,-20.71875,2.25
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,birdhouses and skyscrapers,1212,0.5, ,birdhouses and skyscrapers,-17.765625,-26.171875,8.40625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,birdhouses and turrets,728,0.5, ,birdhouses and turrets,-16.984375,-19.03125,2.046875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and blacksmiths,12,0.5, ,bishops and blacksmiths,-16.9375,-23.234375,6.296875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and potters,2,0.5, ,bishops and potters,-18.046875,-20.828125,2.78125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and seamstresses,22,0.5, ,bishops and seamstresses,-25.21875,-30.578125,5.359375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and vagabonds,16,0.5, ,bishops and vagabonds,-16.40625,-20.4375,4.03125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bison and sparrows,10,0.5, ,bison and sparrows,-21.640625,-22.921875,1.28125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bitter and purple,2592,0.5, ,bitter and purple,-10.2265625,-9.421875,-0.8046875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blacksmiths and lawyers,1562,0.5, ,blacksmiths and lawyers,-20.296875,-13.8046875,-6.4921875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blankets and kittens,22,0.5, ,blankets and kittens,-15.90625,-18.21875,2.3125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blizzards and butterflies,292,0.5, ,blizzards and butterflies,-18.3125,-14.03125,-4.28125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blizzards and flurries,40,0.5, ,blizzards and flurries,-27.8125,-23.828125,-3.984375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blizzards and mists,2090,0.5, ,blizzards and mists,-17.28125,-15.078125,-2.203125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bogs and tundras,66,0.5, ,bogs and tundras,-28.484375,-29.25,0.765625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bombs and pebbles,14,0.5, ,bombs and pebbles,-16.078125,-18.90625,2.828125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and cannons,14,0.5, ,bonnets and cannons,-16.53125,-21.0625,4.53125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and shields,142,0.5, ,bonnets and shields,-19.15625,-21.203125,2.046875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and swords,14,0.5, ,bonnets and swords,-16.75,-14.203125,-2.546875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and wolves,170,0.5, ,bonnets and wolves,-15.7265625,-16.046875,0.3203125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,books and owls,1840,0.5, ,books and owls,-10.5703125,-13.9921875,3.421875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,boulders and butterflies,42,0.5, ,boulders and butterflies,-14.953125,-13.859375,-1.09375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,boulders and feathers,10,0.5, ,boulders and feathers,-16.96875,-8.8828125,-8.0859375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,boulders and marbles,3926,0.5, ,boulders and marbles,-13.84375,-14.59375,0.75
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bowls and sharks,96,0.5, ,bowls and sharks,-16.59375,-14.53125,-2.0625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,breezes and tornadoes,4,0.5, ,breezes and tornadoes,-19.8125,-17.453125,-2.359375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,breezes and typhoons,2,0.5, ,breezes and typhoons,-22.765625,-25.765625,3.0
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bridges and needles,4,0.5, ,bridges and needles,-13.953125,-15.5625,1.609375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buffaloes and sparrows,236,0.5, ,buffaloes and sparrows,-16.03125,-17.03125,1.0
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,burlap and cashmere,824,0.5, ,burlap and cashmere,-21.59375,-21.34375,-0.25
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,burlap and velvet,50,0.5, ,burlap and velvet,-23.671875,-22.09375,-1.578125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and comets,4,0.5, ,butterflies and comets,-18.125,-12.9140625,-5.2109375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and earthquakes,36,0.5, ,butterflies and earthquakes,-16.828125,-15.5390625,-1.2890625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and floods,3884,0.5, ,butterflies and floods,-13.046875,-8.9140625,-4.1328125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and squalls,112,0.5, ,butterflies and squalls,-21.015625,-11.2890625,-9.7265625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and tempests,3210,0.5, ,butterflies and tempests,-13.96875,-17.984375,4.015625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and castles,1388,0.5, ,buttons and castles,-9.9453125,-13.96875,4.0234375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and deer,2,0.5, ,buttons and deer,-12.0,-11.75,-0.25
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and foxes,478,0.5, ,buttons and foxes,-11.90625,-13.6953125,1.7890625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and lions,356,0.5, ,buttons and lions,-9.078125,-16.953125,7.875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and mountains,118,0.5, ,buttons and mountains,-10.8671875,-12.9375,2.0703125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and seas,16,0.5, ,buttons and seas,-11.34375,-13.7421875,2.3984375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and whales,262,0.5, ,buttons and whales,-11.6015625,-12.4453125,0.84375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cabins and citadels,4,0.5, ,cabins and citadels,-34.5,-27.6875,-6.8125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,campfires and wildfires,54,0.5, ,campfires and wildfires,-21.390625,-21.359375,-0.03125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and foxes,62,0.5, ,candles and foxes,-15.3203125,-12.34375,-2.9765625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and galaxies,2816,0.5, ,candles and galaxies,-12.46875,-17.3125,4.84375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and gales,1556,0.5, ,candles and gales,-12.765625,-11.2265625,-1.5390625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and hurricanes,14,0.5, ,candles and hurricanes,-13.015625,-10.6171875,-2.3984375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and nebulae,90,0.5, ,candles and nebulae,-17.828125,-19.53125,1.703125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cannons and darts,8,0.5, ,cannons and darts,-23.734375,-16.265625,-7.46875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cannons and needles,2058,0.5, ,cannons and needles,-16.796875,-14.65625,-2.140625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cannons and slingshots,1494,0.5, ,cannons and slingshots,-21.890625,-21.078125,-0.8125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,canyons and marbles,20,0.5, ,canyons and marbles,-17.328125,-23.5,6.171875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,captains and flowers,258,0.5, ,captains and flowers,-8.96875,-9.4296875,0.4609375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cardinals and novices,204,0.5, ,cardinals and novices,-19.703125,-24.203125,4.5
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,carracks and skiffs,6,0.5, ,carracks and skiffs,-19.328125,-26.421875,7.09375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cashmere and flannel,658,0.5, ,cashmere and flannel,-22.890625,-21.078125,-1.8125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,catapults and slingshots,120,0.5, ,catapults and slingshots,-23.25,-35.46875,12.21875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cathedrals and outhouses,744,0.5, ,cathedrals and outhouses,-24.34375,-20.59375,-3.75
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cathedrals and sheds,112,0.5, ,cathedrals and sheds,-22.625,-20.78125,-1.84375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cauldrons and thimbles,2,0.5, ,cauldrons and thimbles,-19.59375,-33.21875,13.625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cedars and mosses,24,0.5, ,cedars and mosses,-28.53125,-26.140625,-2.390625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cellos and kazoos,2,0.5, ,cellos and kazoos,-12.28125,-18.40625,6.125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cellos and triangles,2334,0.5, ,cellos and triangles,-15.46875,-14.3203125,-1.1484375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chalices and thimbles,1592,0.5, ,chalices and thimbles,-16.609375,-16.140625,-0.46875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chalk and diamonds,1112,0.5, ,chalk and diamonds,-17.15625,-10.6015625,-6.5546875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chalk and tanzanite,20,0.5, ,chalk and tanzanite,-33.25,-26.671875,-6.578125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,champagne and vinegar,4,0.5, ,champagne and vinegar,-25.625,-26.84375,1.21875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chandeliers and torches,1582,0.5, ,chandeliers and torches,-21.328125,-15.1328125,-6.1953125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chanting and enchanting,2672,0.5, ,chanting and enchanting,-12.734375,-15.90625,3.171875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chasms and puddles,4,0.5, ,chasms and puddles,-20.03125,-25.46875,5.4375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chauffeurs and stewardesses,80,0.5, ,chauffeurs and stewardesses,-30.046875,-30.5,0.453125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cherries and llamas,4,0.5, ,cherries and llamas,-28.453125,-28.078125,-0.375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chestnuts and ferns,648,0.5, ,chestnuts and ferns,-17.375,-16.21875,-1.15625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chickens and fences,674,0.5, ,chickens and fences,-11.71875,-20.03125,8.3125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chipmunks and gorillas,6,0.5, ,chipmunks and gorillas,-22.4375,-29.078125,6.640625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,churches and pebbles,74,0.5, ,churches and pebbles,-9.1015625,-17.21875,8.1171875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,civilizations and homesteads,130,0.5, ,civilizations and homesteads,-24.765625,-20.546875,-4.21875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,clarinets and kazoos,14,0.5, ,clarinets and kazoos,-18.21875,-27.96875,9.75
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,clay and emeralds,1516,0.5, ,clay and emeralds,-13.34375,-20.875,7.53125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,claymores and penknives,50,0.5, ,claymores and penknives,-27.109375,-33.5,6.390625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,clearings and plateaus,10,0.5, ,clearings and plateaus,-27.84375,-30.34375,2.5
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,clearings and prairies,120,0.5, ,clearings and prairies,-18.078125,-25.171875,7.09375
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cliffs and cobwebs,514,0.5, ,cliffs and cobwebs,-14.40625,-23.578125,9.171875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cliffs and moths,10,0.5, ,cliffs and moths,-9.2578125,-18.765625,9.5078125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,clocks and deer,22,0.5, ,clocks and deer,-13.3359375,-13.6875,0.3515625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,closets and dungeons,3856,0.5, ,closets and dungeons,-13.875,-15.1171875,1.2421875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobblers and colonels,280,0.5, ,cobblers and colonels,-29.296875,-26.578125,-2.71875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobblers and deacons,56,0.5, ,cobblers and deacons,-23.640625,-18.8125,-4.828125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobblers and judges,102,0.5, ,cobblers and judges,-20.1875,-19.015625,-1.171875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobblers and marquesses,6,0.5, ,cobblers and marquesses,-31.046875,-25.0,-6.046875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobblers and monks,12,0.5, ,cobblers and monks,-19.109375,-16.28125,-2.828125
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobblers and privateers,26,0.5, ,cobblers and privateers,-23.984375,-17.46875,-6.515625
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobras and mice,176,0.5, ,cobras and mice,-18.671875,-22.890625,4.21875
znhoughton/opt-babylm-125m-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cobwebs and storms,12,0.5, ,cobwebs and storms,-23.21875,-16.09375,-7.125
