model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,admirals and paupers,0,, ,admirals and paupers,-27.421875,-31.046875,3.625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,admirals and ribbons,0,, ,admirals and ribbons,-20.703125,-24.984375,4.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,admirals and weavers,0,, ,admirals and weavers,-26.546875,-34.28125,7.734375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,allergic and unaccustomed,0,, ,allergic and unaccustomed,-31.65625,-37.75,6.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,amber and gravel,0,, ,amber and gravel,-24.125,-23.4375,-0.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,amethysts and pebbles,0,, ,amethysts and pebbles,-38.75,-39.4375,0.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,amphitheaters and gazebos,0,, ,amphitheaters and gazebos,-58.375,-53.5625,-4.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,annoying and teal,0,, ,annoying and teal,-23.09375,-23.453125,0.359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,anthills and volcanoes,0,, ,anthills and volcanoes,-29.265625,-29.765625,0.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,ants and giraffes,0,, ,ants and giraffes,-22.859375,-24.4375,1.578125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,ants and stars,0,, ,ants and stars,-20.5625,-14.4296875,-6.1328125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,anvils and coins,0,, ,anvils and coins,-27.484375,-28.8125,1.328125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,aprons and swords,0,, ,aprons and swords,-20.40625,-21.71875,1.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,archbishops and millers,0,, ,archbishops and millers,-35.71875,-30.0625,-5.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,archdukes and tanners,0,, ,archdukes and tanners,-31.4375,-39.84375,8.40625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,archdukes and vagrants,0,, ,archdukes and vagrants,-34.46875,-39.46875,5.0
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,archipelagos and sandbars,0,, ,archipelagos and sandbars,-40.3125,-37.8125,-2.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,arenas and sheds,0,, ,arenas and sheds,-29.0,-37.4375,8.4375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,arrows and flowers,0,, ,arrows and flowers,-11.3828125,-11.625,0.2421875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,asteroids and pebbles,0,, ,asteroids and pebbles,-31.03125,-28.390625,-2.640625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,avalanches and feathers,0,, ,avalanches and feathers,-31.3125,-27.046875,-4.265625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,avalanches and murmurs,0,, ,avalanches and murmurs,-39.9375,-29.75,-10.1875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,avalanches and snowballs,0,, ,avalanches and snowballs,-35.875,-37.1875,1.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,axes and flowers,0,, ,axes and flowers,-14.390625,-16.140625,1.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,axes and petals,0,, ,axes and petals,-17.6875,-19.984375,2.296875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,axes and ribbons,0,, ,axes and ribbons,-16.734375,-22.359375,5.625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bacteria and candy,0,, ,bacteria and candy,-21.8125,-15.4765625,-6.3359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,ballrooms and cellars,0,, ,ballrooms and cellars,-30.359375,-26.0625,-4.296875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,banners and rags,0,, ,banners and rags,-16.234375,-14.5234375,-1.7109375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,banquets and crumbs,0,, ,banquets and crumbs,-23.921875,-25.21875,1.296875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,banyans and ferns,0,, ,banyans and ferns,-36.28125,-31.75,-4.53125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,barns and marbles,0,, ,barns and marbles,-19.90625,-18.75,-1.15625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,barons and fishermen,0,, ,barons and fishermen,-16.4375,-21.015625,4.578125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,barons and paupers,0,, ,barons and paupers,-25.21875,-29.5625,4.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,barons and weavers,0,, ,barons and weavers,-25.625,-33.34375,7.71875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bassoons and kazoos,0,, ,bassoons and kazoos,-34.78125,-38.84375,4.0625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,battleaxes and penknives,0,, ,battleaxes and penknives,-42.34375,-45.1875,2.84375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,battlements and cobwebs,0,, ,battlements and cobwebs,-32.5,-38.3125,5.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bears and buttons,0,, ,bears and buttons,-14.765625,-10.96875,-3.796875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bears and kettles,0,, ,bears and kettles,-16.09375,-19.875,3.78125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bears and ribbons,0,, ,bears and ribbons,-14.7734375,-18.484375,3.7109375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bears and seeds,0,, ,bears and seeds,-13.859375,-10.625,-3.234375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bears and teacups,0,, ,bears and teacups,-22.671875,-24.03125,1.359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beautiful and stinky,0,, ,beautiful and stinky,-17.453125,-20.6875,3.234375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beetles and hills,0,, ,beetles and hills,-27.96875,-17.5,-10.46875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beetles and mammoths,0,, ,beetles and mammoths,-36.34375,-30.125,-6.21875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beetles and mastodons,0,, ,beetles and mastodons,-45.625,-32.9375,-12.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beetles and moons,0,, ,beetles and moons,-27.875,-24.1875,-3.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beggars and captains,0,, ,beggars and captains,-29.578125,-19.828125,-9.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,beggars and dukes,0,, ,beggars and dukes,-30.84375,-21.9375,-8.90625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bicycles and robots,0,, ,bicycles and robots,-18.171875,-19.015625,0.84375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,birdhouses and cathedrals,0,, ,birdhouses and cathedrals,-41.375,-40.71875,-0.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,birdhouses and skyscrapers,0,, ,birdhouses and skyscrapers,-48.59375,-44.65625,-3.9375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,birdhouses and turrets,0,, ,birdhouses and turrets,-32.90625,-33.21875,0.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bishops and blacksmiths,0,, ,bishops and blacksmiths,-26.796875,-24.984375,-1.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bishops and potters,0,, ,bishops and potters,-24.6875,-24.640625,-0.046875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bishops and seamstresses,0,, ,bishops and seamstresses,-37.6875,-31.1875,-6.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bishops and vagabonds,0,, ,bishops and vagabonds,-36.3125,-34.5625,-1.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bison and sparrows,0,, ,bison and sparrows,-23.515625,-21.703125,-1.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bitter and purple,0,, ,bitter and purple,-15.5,-12.6015625,-2.8984375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,blacksmiths and lawyers,0,, ,blacksmiths and lawyers,-26.265625,-24.875,-1.390625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,blankets and kittens,0,, ,blankets and kittens,-18.4375,-23.421875,4.984375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,blizzards and butterflies,0,, ,blizzards and butterflies,-20.671875,-26.796875,6.125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,blizzards and flurries,0,, ,blizzards and flurries,-30.109375,-29.21875,-0.890625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,blizzards and mists,0,, ,blizzards and mists,-26.640625,-27.953125,1.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bogs and tundras,0,, ,bogs and tundras,-31.59375,-31.625,0.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bombs and pebbles,0,, ,bombs and pebbles,-21.484375,-21.375,-0.109375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bonnets and cannons,0,, ,bonnets and cannons,-23.84375,-27.65625,3.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bonnets and shields,0,, ,bonnets and shields,-23.046875,-22.484375,-0.5625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bonnets and swords,0,, ,bonnets and swords,-22.171875,-19.28125,-2.890625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bonnets and wolves,0,, ,bonnets and wolves,-21.109375,-21.609375,0.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,books and owls,0,, ,books and owls,-14.828125,-18.421875,3.59375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,boulders and butterflies,0,, ,boulders and butterflies,-20.625,-21.5,0.875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,boulders and feathers,0,, ,boulders and feathers,-21.0,-14.296875,-6.703125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,boulders and marbles,0,, ,boulders and marbles,-20.921875,-20.734375,-0.1875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bowls and sharks,0,, ,bowls and sharks,-16.984375,-15.875,-1.109375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,breezes and tornadoes,0,, ,breezes and tornadoes,-21.40625,-26.4375,5.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,breezes and typhoons,0,, ,breezes and typhoons,-27.328125,-28.671875,1.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,bridges and needles,0,, ,bridges and needles,-20.6875,-21.734375,1.046875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buffaloes and sparrows,0,, ,buffaloes and sparrows,-22.640625,-18.34375,-4.296875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,burlap and cashmere,0,, ,burlap and cashmere,-32.53125,-35.9375,3.40625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,burlap and velvet,0,, ,burlap and velvet,-20.609375,-31.34375,10.734375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,butterflies and comets,0,, ,butterflies and comets,-27.4375,-19.359375,-8.078125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,butterflies and earthquakes,0,, ,butterflies and earthquakes,-24.765625,-21.734375,-3.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,butterflies and floods,0,, ,butterflies and floods,-22.25,-13.0234375,-9.2265625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,butterflies and squalls,0,, ,butterflies and squalls,-23.5,-20.015625,-3.484375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,butterflies and tempests,0,, ,butterflies and tempests,-27.65625,-24.59375,-3.0625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and castles,0,, ,buttons and castles,-16.21875,-19.5,3.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and deer,0,, ,buttons and deer,-15.625,-15.4296875,-0.1953125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and foxes,0,, ,buttons and foxes,-16.265625,-18.9375,2.671875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and lions,0,, ,buttons and lions,-13.953125,-22.515625,8.5625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and mountains,0,, ,buttons and mountains,-14.9140625,-15.609375,0.6953125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and seas,0,, ,buttons and seas,-15.9921875,-15.46875,-0.5234375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,buttons and whales,0,, ,buttons and whales,-14.1875,-16.078125,1.890625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cabins and citadels,0,, ,cabins and citadels,-33.03125,-28.4375,-4.59375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,campfires and wildfires,0,, ,campfires and wildfires,-30.28125,-28.984375,-1.296875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,candles and foxes,0,, ,candles and foxes,-18.1875,-19.046875,0.859375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,candles and galaxies,0,, ,candles and galaxies,-23.078125,-25.0,1.921875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,candles and gales,0,, ,candles and gales,-17.796875,-17.5,-0.296875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,candles and hurricanes,0,, ,candles and hurricanes,-17.8125,-16.171875,-1.640625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,candles and nebulae,0,, ,candles and nebulae,-34.71875,-32.21875,-2.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cannons and darts,0,, ,cannons and darts,-26.390625,-24.1875,-2.203125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cannons and needles,0,, ,cannons and needles,-28.96875,-25.859375,-3.109375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cannons and slingshots,0,, ,cannons and slingshots,-46.46875,-34.71875,-11.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,canyons and marbles,0,, ,canyons and marbles,-29.984375,-28.625,-1.359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,captains and flowers,0,, ,captains and flowers,-15.203125,-15.0625,-0.140625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cardinals and novices,0,, ,cardinals and novices,-29.03125,-33.40625,4.375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,carracks and skiffs,0,, ,carracks and skiffs,-23.59375,-23.3125,-0.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cashmere and flannel,0,, ,cashmere and flannel,-35.4375,-34.0,-1.4375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,catapults and slingshots,0,, ,catapults and slingshots,-48.46875,-44.375,-4.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cathedrals and outhouses,0,, ,cathedrals and outhouses,-39.5,-40.53125,1.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cathedrals and sheds,0,, ,cathedrals and sheds,-35.65625,-38.1875,2.53125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cauldrons and thimbles,0,, ,cauldrons and thimbles,-33.40625,-33.53125,0.125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cedars and mosses,0,, ,cedars and mosses,-27.609375,-25.09375,-2.515625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cellos and kazoos,0,, ,cellos and kazoos,-27.96875,-33.40625,5.4375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cellos and triangles,0,, ,cellos and triangles,-24.296875,-23.453125,-0.84375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chalices and thimbles,0,, ,chalices and thimbles,-33.78125,-32.84375,-0.9375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chalk and diamonds,0,, ,chalk and diamonds,-21.265625,-15.609375,-5.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chalk and tanzanite,0,, ,chalk and tanzanite,-36.125,-33.4375,-2.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,champagne and vinegar,0,, ,champagne and vinegar,-23.8125,-25.46875,1.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chandeliers and torches,0,, ,chandeliers and torches,-33.75,-30.0,-3.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chanting and enchanting,0,, ,chanting and enchanting,-23.328125,-21.453125,-1.875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chasms and puddles,0,, ,chasms and puddles,-27.375,-28.234375,0.859375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chauffeurs and stewardesses,0,, ,chauffeurs and stewardesses,-41.0,-39.46875,-1.53125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cherries and llamas,0,, ,cherries and llamas,-32.875,-31.90625,-0.96875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chestnuts and ferns,0,, ,chestnuts and ferns,-22.1875,-21.28125,-0.90625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chickens and fences,0,, ,chickens and fences,-17.421875,-23.234375,5.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,chipmunks and gorillas,0,, ,chipmunks and gorillas,-38.875,-37.71875,-1.15625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,churches and pebbles,0,, ,churches and pebbles,-14.453125,-20.859375,6.40625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,civilizations and homesteads,0,, ,civilizations and homesteads,-30.0625,-27.453125,-2.609375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,clarinets and kazoos,0,, ,clarinets and kazoos,-36.96875,-38.96875,2.0
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,clay and emeralds,0,, ,clay and emeralds,-18.5,-22.0,3.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,claymores and penknives,0,, ,claymores and penknives,-39.375,-41.65625,2.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,clearings and plateaus,0,, ,clearings and plateaus,-34.28125,-32.1875,-2.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,clearings and prairies,0,, ,clearings and prairies,-22.828125,-26.890625,4.0625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cliffs and cobwebs,0,, ,cliffs and cobwebs,-26.84375,-32.21875,5.375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cliffs and moths,0,, ,cliffs and moths,-17.578125,-25.484375,7.90625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,clocks and deer,0,, ,clocks and deer,-16.296875,-16.5625,0.265625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,closets and dungeons,0,, ,closets and dungeons,-22.890625,-27.875,4.984375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobblers and colonels,0,, ,cobblers and colonels,-40.0,-33.4375,-6.5625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobblers and deacons,0,, ,cobblers and deacons,-36.0,-31.8125,-4.1875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobblers and judges,0,, ,cobblers and judges,-30.5625,-27.640625,-2.921875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobblers and marquesses,0,, ,cobblers and marquesses,-36.96875,-36.59375,-0.375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobblers and monks,0,, ,cobblers and monks,-28.734375,-24.25,-4.484375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobblers and privateers,0,, ,cobblers and privateers,-30.265625,-26.609375,-3.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobras and mice,0,, ,cobras and mice,-27.390625,-29.765625,2.375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,cobwebs and storms,0,, ,cobwebs and storms,-35.1875,-29.203125,-5.984375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,coins and eagles,0,, ,coins and eagles,-16.671875,-14.71875,-1.953125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,coins and forests,0,, ,coins and forests,-16.625,-15.1484375,-1.4765625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,coins and ravens,0,, ,coins and ravens,-18.0,-21.703125,3.703125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,comets and sparks,0,, ,comets and sparks,-20.015625,-25.71875,5.703125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-2784,2784,2280652800,condors and sparrows,0,, ,condors and sparrows,-20.703125,-27.671875,6.96875
