model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,amphitheaters and gazebos,0,, ,amphitheaters and gazebos,-54.53125,-52.0625,-2.46875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,annoying and teal,0,, ,annoying and teal,-25.3125,-26.0,0.6875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,anthills and volcanoes,0,, ,anthills and volcanoes,-31.765625,-32.4375,0.671875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,ants and giraffes,0,, ,ants and giraffes,-26.84375,-21.0,-5.84375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,ants and stars,0,, ,ants and stars,-23.015625,-12.8515625,-10.1640625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,anvils and coins,0,, ,anvils and coins,-35.5625,-28.21875,-7.34375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,aprons and swords,0,, ,aprons and swords,-21.609375,-20.890625,-0.71875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,archbishops and millers,0,, ,archbishops and millers,-30.375,-33.15625,2.78125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,archdukes and tanners,0,, ,archdukes and tanners,-38.4375,-43.34375,4.90625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,archdukes and vagrants,0,, ,archdukes and vagrants,-39.375,-42.34375,2.96875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,archipelagos and sandbars,0,, ,archipelagos and sandbars,-40.6875,-39.125,-1.5625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,arenas and sheds,0,, ,arenas and sheds,-28.84375,-34.40625,5.5625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,arrows and flowers,0,, ,arrows and flowers,-16.5,-11.7265625,-4.7734375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,asteroids and pebbles,0,, ,asteroids and pebbles,-39.28125,-31.8125,-7.46875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,avalanches and feathers,0,, ,avalanches and feathers,-34.90625,-22.796875,-12.109375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,avalanches and murmurs,0,, ,avalanches and murmurs,-42.40625,-32.125,-10.28125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,avalanches and snowballs,0,, ,avalanches and snowballs,-38.46875,-35.40625,-3.0625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,axes and flowers,0,, ,axes and flowers,-14.75,-16.015625,1.265625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,axes and petals,0,, ,axes and petals,-19.28125,-21.46875,2.1875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,axes and ribbons,0,, ,axes and ribbons,-19.3125,-23.3125,4.0
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bacteria and candy,0,, ,bacteria and candy,-19.46875,-17.4375,-2.03125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,ballrooms and cellars,0,, ,ballrooms and cellars,-27.78125,-26.765625,-1.015625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,banners and rags,0,, ,banners and rags,-19.0,-20.15625,1.15625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,banquets and crumbs,0,, ,banquets and crumbs,-24.609375,-28.515625,3.90625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,banyans and ferns,0,, ,banyans and ferns,-29.078125,-29.203125,0.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,barns and marbles,0,, ,barns and marbles,-22.203125,-25.171875,2.96875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,barons and fishermen,0,, ,barons and fishermen,-23.546875,-21.515625,-2.03125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,barons and paupers,0,, ,barons and paupers,-26.296875,-28.125,1.828125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,barons and weavers,0,, ,barons and weavers,-24.21875,-36.3125,12.09375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bassoons and kazoos,0,, ,bassoons and kazoos,-33.3125,-39.8125,6.5
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,battleaxes and penknives,0,, ,battleaxes and penknives,-34.9375,-45.09375,10.15625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,battlements and cobwebs,0,, ,battlements and cobwebs,-32.375,-37.90625,5.53125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bears and buttons,0,, ,bears and buttons,-14.5390625,-12.7265625,-1.8125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bears and kettles,0,, ,bears and kettles,-15.609375,-23.640625,8.03125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bears and ribbons,0,, ,bears and ribbons,-16.609375,-21.21875,4.609375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bears and seeds,0,, ,bears and seeds,-12.7421875,-11.7890625,-0.953125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bears and teacups,0,, ,bears and teacups,-23.9375,-24.921875,0.984375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beautiful and stinky,0,, ,beautiful and stinky,-17.09375,-20.21875,3.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beetles and hills,0,, ,beetles and hills,-26.484375,-14.3671875,-12.1171875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beetles and mammoths,0,, ,beetles and mammoths,-36.28125,-27.984375,-8.296875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beetles and mastodons,0,, ,beetles and mastodons,-46.875,-34.46875,-12.40625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beetles and moons,0,, ,beetles and moons,-30.21875,-23.625,-6.59375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beggars and captains,0,, ,beggars and captains,-30.75,-22.125,-8.625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,beggars and dukes,0,, ,beggars and dukes,-30.609375,-26.3125,-4.296875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bicycles and robots,0,, ,bicycles and robots,-19.125,-20.421875,1.296875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,birdhouses and cathedrals,0,, ,birdhouses and cathedrals,-38.71875,-41.71875,3.0
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,birdhouses and skyscrapers,0,, ,birdhouses and skyscrapers,-47.28125,-48.46875,1.1875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,birdhouses and turrets,0,, ,birdhouses and turrets,-31.609375,-33.75,2.140625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bishops and blacksmiths,0,, ,bishops and blacksmiths,-25.734375,-31.140625,5.40625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bishops and potters,0,, ,bishops and potters,-25.515625,-24.09375,-1.421875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bishops and seamstresses,0,, ,bishops and seamstresses,-37.53125,-32.6875,-4.84375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bishops and vagabonds,0,, ,bishops and vagabonds,-38.21875,-38.09375,-0.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bison and sparrows,0,, ,bison and sparrows,-28.921875,-24.609375,-4.3125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bitter and purple,0,, ,bitter and purple,-13.4375,-13.921875,0.484375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,blacksmiths and lawyers,0,, ,blacksmiths and lawyers,-33.78125,-26.5,-7.28125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,blankets and kittens,0,, ,blankets and kittens,-20.546875,-25.21875,4.671875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,blizzards and butterflies,0,, ,blizzards and butterflies,-23.53125,-29.21875,5.6875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,blizzards and flurries,0,, ,blizzards and flurries,-32.71875,-31.796875,-0.921875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,blizzards and mists,0,, ,blizzards and mists,-26.828125,-26.921875,0.09375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bogs and tundras,0,, ,bogs and tundras,-30.265625,-36.84375,6.578125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bombs and pebbles,0,, ,bombs and pebbles,-24.375,-24.28125,-0.09375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bonnets and cannons,0,, ,bonnets and cannons,-25.140625,-35.375,10.234375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bonnets and shields,0,, ,bonnets and shields,-25.328125,-27.828125,2.5
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bonnets and swords,0,, ,bonnets and swords,-23.46875,-20.21875,-3.25
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bonnets and wolves,0,, ,bonnets and wolves,-24.640625,-25.375,0.734375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,books and owls,0,, ,books and owls,-19.25,-18.796875,-0.453125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,boulders and butterflies,0,, ,boulders and butterflies,-22.5625,-25.296875,2.734375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,boulders and feathers,0,, ,boulders and feathers,-21.8125,-15.6875,-6.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,boulders and marbles,0,, ,boulders and marbles,-22.359375,-26.109375,3.75
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bowls and sharks,0,, ,bowls and sharks,-22.53125,-19.125,-3.40625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,breezes and tornadoes,0,, ,breezes and tornadoes,-30.015625,-31.21875,1.203125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,breezes and typhoons,0,, ,breezes and typhoons,-39.75,-29.796875,-9.953125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,bridges and needles,0,, ,bridges and needles,-24.890625,-24.96875,0.078125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buffaloes and sparrows,0,, ,buffaloes and sparrows,-21.71875,-21.484375,-0.234375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,burlap and cashmere,0,, ,burlap and cashmere,-30.84375,-37.90625,7.0625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,burlap and velvet,0,, ,burlap and velvet,-31.6875,-33.5625,1.875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,butterflies and comets,0,, ,butterflies and comets,-22.953125,-21.828125,-1.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,butterflies and earthquakes,0,, ,butterflies and earthquakes,-27.1875,-28.59375,1.40625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,butterflies and floods,0,, ,butterflies and floods,-23.390625,-18.921875,-4.46875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,butterflies and squalls,0,, ,butterflies and squalls,-24.078125,-20.703125,-3.375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,butterflies and tempests,0,, ,butterflies and tempests,-30.140625,-27.65625,-2.484375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and castles,0,, ,buttons and castles,-15.296875,-21.109375,5.8125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and deer,0,, ,buttons and deer,-14.515625,-15.359375,0.84375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and foxes,0,, ,buttons and foxes,-13.421875,-21.3125,7.890625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and lions,0,, ,buttons and lions,-13.53125,-22.46875,8.9375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and mountains,0,, ,buttons and mountains,-15.4453125,-16.0625,0.6171875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and seas,0,, ,buttons and seas,-16.140625,-15.421875,-0.71875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,buttons and whales,0,, ,buttons and whales,-14.0703125,-19.75,5.6796875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cabins and citadels,0,, ,cabins and citadels,-33.46875,-35.25,1.78125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,campfires and wildfires,0,, ,campfires and wildfires,-31.125,-29.703125,-1.421875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,candles and foxes,0,, ,candles and foxes,-20.453125,-21.765625,1.3125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,candles and galaxies,0,, ,candles and galaxies,-27.015625,-23.890625,-3.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,candles and gales,0,, ,candles and gales,-18.796875,-18.265625,-0.53125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,candles and hurricanes,0,, ,candles and hurricanes,-18.453125,-17.140625,-1.3125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,candles and nebulae,0,, ,candles and nebulae,-29.796875,-36.5625,6.765625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cannons and darts,0,, ,cannons and darts,-27.59375,-24.09375,-3.5
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cannons and needles,0,, ,cannons and needles,-30.0,-24.734375,-5.265625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cannons and slingshots,0,, ,cannons and slingshots,-43.625,-35.5,-8.125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,canyons and marbles,0,, ,canyons and marbles,-32.03125,-28.75,-3.28125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,captains and flowers,0,, ,captains and flowers,-17.9375,-17.34375,-0.59375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cardinals and novices,0,, ,cardinals and novices,-33.65625,-37.25,3.59375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,carracks and skiffs,0,, ,carracks and skiffs,-28.203125,-29.875,1.671875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cashmere and flannel,0,, ,cashmere and flannel,-35.21875,-37.59375,2.375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,catapults and slingshots,0,, ,catapults and slingshots,-47.90625,-46.4375,-1.46875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cathedrals and outhouses,0,, ,cathedrals and outhouses,-40.25,-40.21875,-0.03125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cathedrals and sheds,0,, ,cathedrals and sheds,-37.21875,-34.40625,-2.8125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cauldrons and thimbles,0,, ,cauldrons and thimbles,-35.25,-36.53125,1.28125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cedars and mosses,0,, ,cedars and mosses,-33.71875,-29.0625,-4.65625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cellos and kazoos,0,, ,cellos and kazoos,-26.328125,-33.5,7.171875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cellos and triangles,0,, ,cellos and triangles,-25.859375,-24.75,-1.109375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chalices and thimbles,0,, ,chalices and thimbles,-35.375,-34.6875,-0.6875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chalk and diamonds,0,, ,chalk and diamonds,-21.765625,-16.96875,-4.796875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chalk and tanzanite,0,, ,chalk and tanzanite,-37.0,-34.5625,-2.4375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,champagne and vinegar,0,, ,champagne and vinegar,-24.8125,-24.796875,-0.015625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chandeliers and torches,0,, ,chandeliers and torches,-33.34375,-35.4375,2.09375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chanting and enchanting,0,, ,chanting and enchanting,-23.8125,-26.5,2.6875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chasms and puddles,0,, ,chasms and puddles,-29.578125,-30.625,1.046875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chauffeurs and stewardesses,0,, ,chauffeurs and stewardesses,-43.53125,-45.8125,2.28125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cherries and llamas,0,, ,cherries and llamas,-41.90625,-34.125,-7.78125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chestnuts and ferns,0,, ,chestnuts and ferns,-24.765625,-26.625,1.859375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chickens and fences,0,, ,chickens and fences,-22.828125,-23.375,0.546875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,chipmunks and gorillas,0,, ,chipmunks and gorillas,-40.3125,-36.3125,-4.0
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,churches and pebbles,0,, ,churches and pebbles,-17.484375,-23.921875,6.4375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,civilizations and homesteads,0,, ,civilizations and homesteads,-40.59375,-34.03125,-6.5625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,clarinets and kazoos,0,, ,clarinets and kazoos,-34.25,-36.6875,2.4375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,clay and emeralds,0,, ,clay and emeralds,-15.5703125,-21.015625,5.4453125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,claymores and penknives,0,, ,claymores and penknives,-37.0625,-44.59375,7.53125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,clearings and plateaus,0,, ,clearings and plateaus,-35.6875,-29.0625,-6.625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,clearings and prairies,0,, ,clearings and prairies,-24.75,-30.015625,5.265625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cliffs and cobwebs,0,, ,cliffs and cobwebs,-26.875,-35.625,8.75
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cliffs and moths,0,, ,cliffs and moths,-20.5625,-29.25,8.6875
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,clocks and deer,0,, ,clocks and deer,-19.140625,-15.15625,-3.984375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,closets and dungeons,0,, ,closets and dungeons,-27.09375,-27.09375,0.0
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobblers and colonels,0,, ,cobblers and colonels,-39.21875,-37.625,-1.59375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobblers and deacons,0,, ,cobblers and deacons,-37.34375,-33.4375,-3.90625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobblers and judges,0,, ,cobblers and judges,-27.09375,-32.1875,5.09375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobblers and marquesses,0,, ,cobblers and marquesses,-38.375,-38.75,0.375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobblers and monks,0,, ,cobblers and monks,-31.109375,-28.21875,-2.890625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobblers and privateers,0,, ,cobblers and privateers,-30.109375,-31.34375,1.234375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobras and mice,0,, ,cobras and mice,-26.546875,-26.90625,0.359375
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,cobwebs and storms,0,, ,cobwebs and storms,-31.578125,-32.90625,1.328125
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,coins and eagles,0,, ,coins and eagles,-21.15625,-20.59375,-0.5625
znhoughton/opt-babylm-1.3b-ablated-20eps-seed964,ablated,step-1957,1957,2003968000,coins and forests,0,, ,coins and forests,-19.59375,-18.21875,-1.375
