model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,archipelagos and sandbars,0,, ,archipelagos and sandbars,-38.0,-35.65625,-2.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,arenas and sheds,0,, ,arenas and sheds,-30.0,-38.84375,8.84375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,arrows and flowers,0,, ,arrows and flowers,-11.4140625,-11.1328125,-0.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,asteroids and pebbles,0,, ,asteroids and pebbles,-31.09375,-28.8125,-2.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,avalanches and feathers,0,, ,avalanches and feathers,-30.09375,-25.046875,-5.046875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,avalanches and murmurs,0,, ,avalanches and murmurs,-38.78125,-28.0625,-10.71875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,avalanches and snowballs,0,, ,avalanches and snowballs,-34.59375,-34.875,0.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,axes and flowers,0,, ,axes and flowers,-14.1953125,-15.15625,0.9609375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,axes and petals,0,, ,axes and petals,-17.375,-18.984375,1.609375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,axes and ribbons,0,, ,axes and ribbons,-16.65625,-20.734375,4.078125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bacteria and candy,0,, ,bacteria and candy,-21.140625,-14.7890625,-6.3515625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,ballrooms and cellars,0,, ,ballrooms and cellars,-30.4375,-25.71875,-4.71875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,banners and rags,0,, ,banners and rags,-17.046875,-13.953125,-3.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,banquets and crumbs,0,, ,banquets and crumbs,-22.328125,-26.15625,3.828125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,banyans and ferns,0,, ,banyans and ferns,-36.25,-30.6875,-5.5625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,barns and marbles,0,, ,barns and marbles,-20.71875,-18.875,-1.84375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,barons and fishermen,0,, ,barons and fishermen,-16.34375,-20.234375,3.890625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,barons and paupers,0,, ,barons and paupers,-24.34375,-29.25,4.90625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,barons and weavers,0,, ,barons and weavers,-24.15625,-31.15625,7.0
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bassoons and kazoos,0,, ,bassoons and kazoos,-34.4375,-39.28125,4.84375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,battleaxes and penknives,0,, ,battleaxes and penknives,-40.21875,-43.71875,3.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,battlements and cobwebs,0,, ,battlements and cobwebs,-30.984375,-36.125,5.140625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bears and buttons,0,, ,bears and buttons,-14.3125,-11.2734375,-3.0390625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bears and kettles,0,, ,bears and kettles,-15.375,-19.984375,4.609375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bears and ribbons,0,, ,bears and ribbons,-14.0234375,-17.96875,3.9453125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bears and seeds,0,, ,bears and seeds,-13.59375,-10.90625,-2.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bears and teacups,0,, ,bears and teacups,-21.171875,-22.890625,1.71875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beautiful and stinky,0,, ,beautiful and stinky,-16.734375,-21.96875,5.234375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beetles and hills,0,, ,beetles and hills,-26.546875,-16.140625,-10.40625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beetles and mammoths,0,, ,beetles and mammoths,-33.78125,-27.5,-6.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beetles and mastodons,0,, ,beetles and mastodons,-44.21875,-30.546875,-13.671875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beetles and moons,0,, ,beetles and moons,-26.046875,-21.921875,-4.125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beggars and captains,0,, ,beggars and captains,-29.84375,-19.53125,-10.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,beggars and dukes,0,, ,beggars and dukes,-29.203125,-22.046875,-7.15625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bicycles and robots,0,, ,bicycles and robots,-19.328125,-19.34375,0.015625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,birdhouses and cathedrals,0,, ,birdhouses and cathedrals,-37.84375,-39.5,1.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,birdhouses and skyscrapers,0,, ,birdhouses and skyscrapers,-44.3125,-43.125,-1.1875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,birdhouses and turrets,0,, ,birdhouses and turrets,-30.90625,-33.1875,2.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bishops and blacksmiths,0,, ,bishops and blacksmiths,-25.375,-24.703125,-0.671875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bishops and potters,0,, ,bishops and potters,-23.65625,-24.09375,0.4375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bishops and seamstresses,0,, ,bishops and seamstresses,-34.90625,-30.8125,-4.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bishops and vagabonds,0,, ,bishops and vagabonds,-34.125,-33.8125,-0.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bison and sparrows,0,, ,bison and sparrows,-24.921875,-21.25,-3.671875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bitter and purple,0,, ,bitter and purple,-14.75,-12.8515625,-1.8984375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,blacksmiths and lawyers,0,, ,blacksmiths and lawyers,-25.296875,-24.71875,-0.578125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,blankets and kittens,0,, ,blankets and kittens,-17.453125,-22.875,5.421875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,blizzards and butterflies,0,, ,blizzards and butterflies,-21.40625,-27.078125,5.671875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,blizzards and flurries,0,, ,blizzards and flurries,-29.046875,-27.6875,-1.359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,blizzards and mists,0,, ,blizzards and mists,-26.28125,-27.203125,0.921875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bogs and tundras,0,, ,bogs and tundras,-31.3125,-31.09375,-0.21875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bombs and pebbles,0,, ,bombs and pebbles,-21.390625,-21.5,0.109375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bonnets and cannons,0,, ,bonnets and cannons,-24.015625,-27.171875,3.15625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bonnets and shields,0,, ,bonnets and shields,-23.0625,-22.5625,-0.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bonnets and swords,0,, ,bonnets and swords,-21.953125,-18.25,-3.703125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bonnets and wolves,0,, ,bonnets and wolves,-21.1875,-20.265625,-0.921875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,books and owls,0,, ,books and owls,-15.15625,-17.78125,2.625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,boulders and butterflies,0,, ,boulders and butterflies,-21.625,-21.140625,-0.484375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,boulders and feathers,0,, ,boulders and feathers,-21.34375,-14.0,-7.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,boulders and marbles,0,, ,boulders and marbles,-21.859375,-21.1875,-0.671875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bowls and sharks,0,, ,bowls and sharks,-15.4140625,-15.671875,0.2578125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,breezes and tornadoes,0,, ,breezes and tornadoes,-21.90625,-26.125,4.21875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,breezes and typhoons,0,, ,breezes and typhoons,-27.703125,-29.0625,1.359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,bridges and needles,0,, ,bridges and needles,-20.203125,-21.09375,0.890625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buffaloes and sparrows,0,, ,buffaloes and sparrows,-22.53125,-17.015625,-5.515625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,burlap and cashmere,0,, ,burlap and cashmere,-30.96875,-35.34375,4.375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,burlap and velvet,0,, ,burlap and velvet,-19.375,-31.265625,11.890625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,butterflies and comets,0,, ,butterflies and comets,-26.1875,-19.640625,-6.546875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,butterflies and earthquakes,0,, ,butterflies and earthquakes,-24.21875,-21.953125,-2.265625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,butterflies and floods,0,, ,butterflies and floods,-21.921875,-13.640625,-8.28125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,butterflies and squalls,0,, ,butterflies and squalls,-23.65625,-20.0625,-3.59375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,butterflies and tempests,0,, ,butterflies and tempests,-26.234375,-24.84375,-1.390625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and castles,0,, ,buttons and castles,-15.21875,-19.40625,4.1875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and deer,0,, ,buttons and deer,-15.6953125,-14.859375,-0.8359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and foxes,0,, ,buttons and foxes,-16.4375,-18.46875,2.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and lions,0,, ,buttons and lions,-13.59375,-21.984375,8.390625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and mountains,0,, ,buttons and mountains,-15.015625,-14.765625,-0.25
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and seas,0,, ,buttons and seas,-15.765625,-15.234375,-0.53125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,buttons and whales,0,, ,buttons and whales,-14.28125,-15.921875,1.640625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cabins and citadels,0,, ,cabins and citadels,-31.671875,-27.921875,-3.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,campfires and wildfires,0,, ,campfires and wildfires,-29.15625,-27.5,-1.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,candles and foxes,0,, ,candles and foxes,-17.46875,-18.5,1.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,candles and galaxies,0,, ,candles and galaxies,-21.734375,-24.859375,3.125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,candles and gales,0,, ,candles and gales,-17.0625,-16.828125,-0.234375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,candles and hurricanes,0,, ,candles and hurricanes,-17.421875,-15.1796875,-2.2421875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,candles and nebulae,0,, ,candles and nebulae,-33.9375,-31.625,-2.3125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cannons and darts,0,, ,cannons and darts,-26.90625,-25.15625,-1.75
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cannons and needles,0,, ,cannons and needles,-28.796875,-25.21875,-3.578125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cannons and slingshots,0,, ,cannons and slingshots,-46.1875,-35.15625,-11.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,canyons and marbles,0,, ,canyons and marbles,-29.53125,-28.65625,-0.875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,captains and flowers,0,, ,captains and flowers,-15.8125,-15.9375,0.125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cardinals and novices,0,, ,cardinals and novices,-28.859375,-33.1875,4.328125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,carracks and skiffs,0,, ,carracks and skiffs,-23.296875,-23.765625,0.46875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cashmere and flannel,0,, ,cashmere and flannel,-33.5,-32.5,-1.0
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,catapults and slingshots,0,, ,catapults and slingshots,-47.78125,-44.15625,-3.625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cathedrals and outhouses,0,, ,cathedrals and outhouses,-37.90625,-37.3125,-0.59375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cathedrals and sheds,0,, ,cathedrals and sheds,-34.0625,-38.0,3.9375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cauldrons and thimbles,0,, ,cauldrons and thimbles,-32.65625,-31.1875,-1.46875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cedars and mosses,0,, ,cedars and mosses,-26.09375,-24.28125,-1.8125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cellos and kazoos,0,, ,cellos and kazoos,-28.859375,-33.9375,5.078125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cellos and triangles,0,, ,cellos and triangles,-23.890625,-24.09375,0.203125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chalices and thimbles,0,, ,chalices and thimbles,-32.53125,-30.546875,-1.984375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chalk and diamonds,0,, ,chalk and diamonds,-21.015625,-15.8125,-5.203125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chalk and tanzanite,0,, ,chalk and tanzanite,-34.8125,-32.46875,-2.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,champagne and vinegar,0,, ,champagne and vinegar,-22.84375,-24.53125,1.6875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chandeliers and torches,0,, ,chandeliers and torches,-33.03125,-29.5625,-3.46875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chanting and enchanting,0,, ,chanting and enchanting,-21.546875,-21.515625,-0.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chasms and puddles,0,, ,chasms and puddles,-27.78125,-27.828125,0.046875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chauffeurs and stewardesses,0,, ,chauffeurs and stewardesses,-38.59375,-38.6875,0.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cherries and llamas,0,, ,cherries and llamas,-32.53125,-32.1875,-0.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chestnuts and ferns,0,, ,chestnuts and ferns,-22.6875,-20.03125,-2.65625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chickens and fences,0,, ,chickens and fences,-16.9375,-23.53125,6.59375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,chipmunks and gorillas,0,, ,chipmunks and gorillas,-37.3125,-34.9375,-2.375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,churches and pebbles,0,, ,churches and pebbles,-14.203125,-20.609375,6.40625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,civilizations and homesteads,0,, ,civilizations and homesteads,-29.03125,-26.296875,-2.734375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,clarinets and kazoos,0,, ,clarinets and kazoos,-37.28125,-38.78125,1.5
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,clay and emeralds,0,, ,clay and emeralds,-17.84375,-22.296875,4.453125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,claymores and penknives,0,, ,claymores and penknives,-39.8125,-42.21875,2.40625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,clearings and plateaus,0,, ,clearings and plateaus,-32.5625,-31.765625,-0.796875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,clearings and prairies,0,, ,clearings and prairies,-22.40625,-25.765625,3.359375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cliffs and cobwebs,0,, ,cliffs and cobwebs,-25.75,-30.53125,4.78125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cliffs and moths,0,, ,cliffs and moths,-17.53125,-24.765625,7.234375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,clocks and deer,0,, ,clocks and deer,-17.15625,-16.328125,-0.828125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,closets and dungeons,0,, ,closets and dungeons,-23.046875,-28.078125,5.03125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobblers and colonels,0,, ,cobblers and colonels,-38.78125,-32.4375,-6.34375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobblers and deacons,0,, ,cobblers and deacons,-33.9375,-30.421875,-3.515625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobblers and judges,0,, ,cobblers and judges,-29.578125,-26.625,-2.953125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobblers and marquesses,0,, ,cobblers and marquesses,-35.90625,-35.28125,-0.625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobblers and monks,0,, ,cobblers and monks,-27.703125,-23.5,-4.203125
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobblers and privateers,0,, ,cobblers and privateers,-29.0,-25.84375,-3.15625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobras and mice,0,, ,cobras and mice,-26.96875,-29.890625,2.921875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,cobwebs and storms,0,, ,cobwebs and storms,-32.875,-28.078125,-4.796875
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,coins and eagles,0,, ,coins and eagles,-16.875,-13.9375,-2.9375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,coins and forests,0,, ,coins and forests,-16.5,-14.9609375,-1.5390625
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,coins and ravens,0,, ,coins and ravens,-18.15625,-21.25,3.09375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,comets and sparks,0,, ,comets and sparks,-20.5,-23.9375,3.4375
znhoughton/opt-babylm-350m-ablated-20eps-seed964,ablated,step-3720,3720,3047424000,condors and sparrows,0,, ,condors and sparrows,-20.84375,-26.4375,5.59375
