model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,aprons and swords,0,, ,aprons and swords,-30.34375,-31.703125,1.359375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,archbishops and millers,0,, ,archbishops and millers,-42.71875,-45.71875,3.0
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,archdukes and tanners,0,, ,archdukes and tanners,-43.03125,-48.625,5.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,archdukes and vagrants,0,, ,archdukes and vagrants,-48.65625,-53.875,5.21875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,archipelagos and sandbars,0,, ,archipelagos and sandbars,-50.21875,-52.53125,2.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,arenas and sheds,0,, ,arenas and sheds,-25.859375,-31.390625,5.53125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,arrows and flowers,0,, ,arrows and flowers,-16.6875,-17.921875,1.234375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,asteroids and pebbles,0,, ,asteroids and pebbles,-46.40625,-43.0625,-3.34375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,avalanches and feathers,0,, ,avalanches and feathers,-33.84375,-30.8125,-3.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,avalanches and murmurs,0,, ,avalanches and murmurs,-42.0,-37.59375,-4.40625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,avalanches and snowballs,0,, ,avalanches and snowballs,-45.8125,-43.21875,-2.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,axes and flowers,0,, ,axes and flowers,-18.546875,-20.21875,1.671875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,axes and petals,0,, ,axes and petals,-24.0625,-26.734375,2.671875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,axes and ribbons,0,, ,axes and ribbons,-32.03125,-35.75,3.71875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bacteria and candy,0,, ,bacteria and candy,-29.828125,-28.46875,-1.359375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,ballrooms and cellars,0,, ,ballrooms and cellars,-37.46875,-34.03125,-3.4375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,banners and rags,0,, ,banners and rags,-24.359375,-25.25,0.890625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,banquets and crumbs,0,, ,banquets and crumbs,-38.125,-42.875,4.75
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,banyans and ferns,0,, ,banyans and ferns,-39.75,-38.59375,-1.15625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,barns and marbles,0,, ,barns and marbles,-29.984375,-29.328125,-0.65625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,barons and fishermen,0,, ,barons and fishermen,-31.125,-25.5,-5.625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,barons and paupers,0,, ,barons and paupers,-34.5625,-35.34375,0.78125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,barons and weavers,0,, ,barons and weavers,-33.875,-36.46875,2.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bassoons and kazoos,0,, ,bassoons and kazoos,-46.46875,-48.0,1.53125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,battleaxes and penknives,0,, ,battleaxes and penknives,-47.46875,-46.875,-0.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,battlements and cobwebs,0,, ,battlements and cobwebs,-41.40625,-46.71875,5.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bears and buttons,0,, ,bears and buttons,-14.0546875,-13.0859375,-0.96875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bears and kettles,0,, ,bears and kettles,-26.421875,-29.25,2.828125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bears and ribbons,0,, ,bears and ribbons,-28.3125,-30.84375,2.53125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bears and seeds,0,, ,bears and seeds,-15.359375,-13.84375,-1.515625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bears and teacups,0,, ,bears and teacups,-28.984375,-31.984375,3.0
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beautiful and stinky,0,, ,beautiful and stinky,-19.875,-22.609375,2.734375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beetles and hills,0,, ,beetles and hills,-27.984375,-25.140625,-2.84375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beetles and mammoths,0,, ,beetles and mammoths,-43.5,-41.53125,-1.96875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beetles and mastodons,0,, ,beetles and mastodons,-43.46875,-37.875,-5.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beetles and moons,0,, ,beetles and moons,-30.703125,-29.203125,-1.5
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beggars and captains,0,, ,beggars and captains,-36.625,-32.84375,-3.78125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,beggars and dukes,0,, ,beggars and dukes,-42.0,-34.75,-7.25
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bicycles and robots,0,, ,bicycles and robots,-29.96875,-33.3125,3.34375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,birdhouses and cathedrals,0,, ,birdhouses and cathedrals,-55.65625,-55.6875,0.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,birdhouses and skyscrapers,0,, ,birdhouses and skyscrapers,-58.40625,-56.21875,-2.1875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,birdhouses and turrets,0,, ,birdhouses and turrets,-44.84375,-41.53125,-3.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bishops and blacksmiths,0,, ,bishops and blacksmiths,-49.3125,-49.90625,0.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bishops and potters,0,, ,bishops and potters,-36.28125,-38.625,2.34375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bishops and seamstresses,0,, ,bishops and seamstresses,-51.375,-53.03125,1.65625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bishops and vagabonds,0,, ,bishops and vagabonds,-50.5,-55.3125,4.8125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bison and sparrows,0,, ,bison and sparrows,-37.40625,-35.96875,-1.4375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bitter and purple,0,, ,bitter and purple,-13.59375,-14.765625,1.171875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,blacksmiths and lawyers,0,, ,blacksmiths and lawyers,-45.59375,-43.5,-2.09375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,blankets and kittens,0,, ,blankets and kittens,-31.375,-35.34375,3.96875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,blizzards and butterflies,0,, ,blizzards and butterflies,-48.875,-41.5625,-7.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,blizzards and flurries,0,, ,blizzards and flurries,-43.84375,-41.5625,-2.28125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,blizzards and mists,0,, ,blizzards and mists,-36.9375,-37.59375,0.65625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bogs and tundras,0,, ,bogs and tundras,-36.625,-40.1875,3.5625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bombs and pebbles,0,, ,bombs and pebbles,-36.5,-35.875,-0.625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bonnets and cannons,0,, ,bonnets and cannons,-34.3125,-39.125,4.8125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bonnets and shields,0,, ,bonnets and shields,-36.8125,-43.625,6.8125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bonnets and swords,0,, ,bonnets and swords,-28.953125,-31.59375,2.640625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bonnets and wolves,0,, ,bonnets and wolves,-32.65625,-36.25,3.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,books and owls,0,, ,books and owls,-21.265625,-22.546875,1.28125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,boulders and butterflies,0,, ,boulders and butterflies,-45.40625,-40.875,-4.53125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,boulders and feathers,0,, ,boulders and feathers,-31.171875,-27.578125,-3.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,boulders and marbles,0,, ,boulders and marbles,-36.5,-35.5,-1.0
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bowls and sharks,0,, ,bowls and sharks,-29.09375,-27.40625,-1.6875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,breezes and tornadoes,0,, ,breezes and tornadoes,-38.28125,-39.125,0.84375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,breezes and typhoons,0,, ,breezes and typhoons,-39.09375,-40.71875,1.625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,bridges and needles,0,, ,bridges and needles,-29.8125,-31.640625,1.828125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buffaloes and sparrows,0,, ,buffaloes and sparrows,-41.71875,-43.0625,1.34375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,burlap and cashmere,0,, ,burlap and cashmere,-42.9375,-40.71875,-2.21875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,burlap and velvet,0,, ,burlap and velvet,-42.0625,-45.15625,3.09375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,butterflies and comets,0,, ,butterflies and comets,-34.21875,-37.125,2.90625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,butterflies and earthquakes,0,, ,butterflies and earthquakes,-44.1875,-46.78125,2.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,butterflies and floods,0,, ,butterflies and floods,-32.625,-32.65625,0.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,butterflies and squalls,0,, ,butterflies and squalls,-40.5625,-45.0625,4.5
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,butterflies and tempests,0,, ,butterflies and tempests,-44.09375,-44.53125,0.4375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and castles,0,, ,buttons and castles,-19.125,-21.359375,2.234375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and deer,0,, ,buttons and deer,-12.6875,-14.078125,1.390625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and foxes,0,, ,buttons and foxes,-18.15625,-18.0,-0.15625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and lions,0,, ,buttons and lions,-18.21875,-21.859375,3.640625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and mountains,0,, ,buttons and mountains,-13.5234375,-13.59375,0.0703125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and seas,0,, ,buttons and seas,-13.8828125,-12.7421875,-1.140625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,buttons and whales,0,, ,buttons and whales,-18.84375,-20.546875,1.703125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cabins and citadels,0,, ,cabins and citadels,-39.0,-35.75,-3.25
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,campfires and wildfires,0,, ,campfires and wildfires,-43.0625,-41.59375,-1.46875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,candles and foxes,0,, ,candles and foxes,-27.296875,-24.78125,-2.515625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,candles and galaxies,0,, ,candles and galaxies,-34.65625,-34.53125,-0.125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,candles and gales,0,, ,candles and gales,-26.0,-25.765625,-0.234375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,candles and hurricanes,0,, ,candles and hurricanes,-27.34375,-24.453125,-2.890625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,candles and nebulae,0,, ,candles and nebulae,-38.84375,-41.40625,2.5625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cannons and darts,0,, ,cannons and darts,-30.953125,-32.34375,1.390625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cannons and needles,0,, ,cannons and needles,-32.875,-30.84375,-2.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cannons and slingshots,0,, ,cannons and slingshots,-47.25,-46.46875,-0.78125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,canyons and marbles,0,, ,canyons and marbles,-35.6875,-35.09375,-0.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,captains and flowers,0,, ,captains and flowers,-17.90625,-19.28125,1.375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cardinals and novices,0,, ,cardinals and novices,-41.34375,-45.28125,3.9375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,carracks and skiffs,0,, ,carracks and skiffs,-33.625,-40.21875,6.59375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cashmere and flannel,0,, ,cashmere and flannel,-42.6875,-47.40625,4.71875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,catapults and slingshots,0,, ,catapults and slingshots,-52.15625,-53.15625,1.0
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cathedrals and outhouses,0,, ,cathedrals and outhouses,-54.53125,-57.9375,3.40625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cathedrals and sheds,0,, ,cathedrals and sheds,-42.28125,-45.125,2.84375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cauldrons and thimbles,0,, ,cauldrons and thimbles,-48.6875,-49.53125,0.84375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cedars and mosses,0,, ,cedars and mosses,-40.25,-39.6875,-0.5625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cellos and kazoos,0,, ,cellos and kazoos,-34.53125,-37.5625,3.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cellos and triangles,0,, ,cellos and triangles,-32.6875,-33.21875,0.53125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chalices and thimbles,0,, ,chalices and thimbles,-41.28125,-39.71875,-1.5625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chalk and diamonds,0,, ,chalk and diamonds,-28.171875,-26.90625,-1.265625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chalk and tanzanite,0,, ,chalk and tanzanite,-43.5625,-41.46875,-2.09375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,champagne and vinegar,0,, ,champagne and vinegar,-45.09375,-46.375,1.28125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chandeliers and torches,0,, ,chandeliers and torches,-43.21875,-42.5625,-0.65625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chanting and enchanting,0,, ,chanting and enchanting,-36.9375,-38.25,1.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chasms and puddles,0,, ,chasms and puddles,-39.40625,-38.125,-1.28125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chauffeurs and stewardesses,0,, ,chauffeurs and stewardesses,-60.125,-59.40625,-0.71875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cherries and llamas,0,, ,cherries and llamas,-42.71875,-46.0625,3.34375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chestnuts and ferns,0,, ,chestnuts and ferns,-35.8125,-39.125,3.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chickens and fences,0,, ,chickens and fences,-26.734375,-29.6875,2.953125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,chipmunks and gorillas,0,, ,chipmunks and gorillas,-43.46875,-48.09375,4.625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,churches and pebbles,0,, ,churches and pebbles,-25.515625,-29.484375,3.96875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,civilizations and homesteads,0,, ,civilizations and homesteads,-49.34375,-49.75,0.40625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,clarinets and kazoos,0,, ,clarinets and kazoos,-40.25,-47.1875,6.9375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,clay and emeralds,0,, ,clay and emeralds,-25.9375,-25.96875,0.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,claymores and penknives,0,, ,claymores and penknives,-46.875,-48.21875,1.34375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,clearings and plateaus,0,, ,clearings and plateaus,-36.6875,-36.3125,-0.375
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,clearings and prairies,0,, ,clearings and prairies,-36.15625,-34.25,-1.90625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cliffs and cobwebs,0,, ,cliffs and cobwebs,-38.40625,-42.40625,4.0
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cliffs and moths,0,, ,cliffs and moths,-25.3125,-28.0625,2.75
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,clocks and deer,0,, ,clocks and deer,-19.625,-19.578125,-0.046875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,closets and dungeons,0,, ,closets and dungeons,-36.09375,-36.0625,-0.03125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobblers and colonels,0,, ,cobblers and colonels,-49.75,-45.4375,-4.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobblers and deacons,0,, ,cobblers and deacons,-45.21875,-44.9375,-0.28125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobblers and judges,0,, ,cobblers and judges,-40.375,-40.875,0.5
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobblers and marquesses,0,, ,cobblers and marquesses,-50.25,-51.40625,1.15625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobblers and monks,0,, ,cobblers and monks,-38.78125,-40.5625,1.78125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobblers and privateers,0,, ,cobblers and privateers,-39.90625,-38.6875,-1.21875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobras and mice,0,, ,cobras and mice,-30.5,-31.890625,1.390625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cobwebs and storms,0,, ,cobwebs and storms,-45.125,-42.8125,-2.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,coins and eagles,0,, ,coins and eagles,-28.65625,-23.984375,-4.671875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,coins and forests,0,, ,coins and forests,-25.75,-22.109375,-3.640625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,coins and ravens,0,, ,coins and ravens,-35.125,-32.375,-2.75
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,comets and sparks,0,, ,comets and sparks,-29.390625,-27.828125,-1.5625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,condors and sparrows,0,, ,condors and sparrows,-33.8125,-36.125,2.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,conscripts and generals,0,, ,conscripts and generals,-40.34375,-39.03125,-1.3125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,coroners and senators,0,, ,coroners and senators,-33.0625,-31.875,-1.1875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,corsairs and drapers,0,, ,corsairs and drapers,-39.9375,-42.1875,2.25
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,cottages and dynasties,0,, ,cottages and dynasties,-35.3125,-36.4375,1.125
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,counts and shepherds,0,, ,counts and shepherds,-30.421875,-36.96875,6.546875
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,counts and tanners,0,, ,counts and tanners,-29.40625,-29.140625,-0.265625
znhoughton/opt-babylm-125m-ablated-20eps-seed964,ablated,step-156,156,255590400,counts and vagabonds,0,, ,counts and vagabonds,-39.625,-40.90625,1.28125
